text,label
"Louis Lawson (born 25 October 1921 in Southwell, Nottinghamshire, England) is a former international motorcycle speedway motorcyclist who finished third in the 1949 Speedway World Championship final.",MotorcycleRider
"Surinaamse Brouwerij (English: \""Surinamese Brewery\"") is the primary beer producer in Suriname, South America. The brewery produces Parbo Bier and Parbo Power Stout.",Company
"Melkite Greek Catholic Archeparchy of Homs (in Latin: Archeparchy Hemesena Graecorum Melkitarum-Epiphaniensis-Iabrudensis) is a nominally Metropolitan Archeparchy (Eastern Catholic archdiocese) of the Melkite Greek Catholic Church (Byzantine Rite, Arabic) in central Syria. It was established on March 4, 1849 and has no suffragan, but two merged-in eparchial titles.",ClericalAdministrativeRegion
"The 1900–01 season was the 16th since the foundation of Southampton F.C. and their seventh in league football, as members of the Southern League. The club were unable to repeat their success in the FA Cup and were eliminated in the First Round, but compensated for this failure by claiming the Southern League title for the fourth time in five seasons.",SportsTeamSeason
"The 15th Infantry Division (Ready Reserve), Philippine Army, known as the Defender & Builder Division, is one of the Army Reserve Command's ready reserve infantry divisions. The unit specializes in Urban Warfare, Urban Search and Rescue, Humanitarian Assistance and Disaster Relief, and Civil-Military Operations. It operates in the National Capital Region.",Organisation
"Elna Baker (born 1982) is a writer and performer of humorous stories. Her stories have been featured on radio programs such as This American Life, The Moth, BBC Radio 4 and Studio 360. In October 2009, Penguin Books published her book The New York Regional Mormon Singles Halloween Dance (ISBN 0525951350), which chronicles her experience as a young, single Mormon living in New York City.",Artist
"Olivier Jean (born March 15, 1984, in Lachenaie, Quebec) is a Canadian short track speed skater from Lachenaie, Quebec, currently residing in Montreal. He is a well-known figure for his dreadlocks and for listening to reggae, which he says makes him skate faster.",WinterSportPlayer
Jason Garrity (born 9 November 1993) is an English motorcycle speedway rider who won the British Under-19 Championship and the National League Riders Championship in 2011.,MotorcycleRider
"The Woodworker Frog (Limnodynastes lignarius) is a species of frog in the Myobatrachidae family.It is endemic to Australia.Its natural habitats are subtropical or tropical dry shrubland, subtropical or tropical dry lowland grassland, rivers, intermittent rivers, rocky areas, and caves.",Animal
"Donald McKellow (born 7 May 1925) is a British cyclist. He competed in the 1,000 metres time trial event at the 1952 Summer Olympics.",Athlete
"The discography of Dave Swarbrick, an English folk musician and singer-songwriter, consists of 11 solo studio albums, and many other albums with other bands and musicians, most notably with British folk rock band Fairport Convention, with whom he was a leading member and violinist for over fifteen years. He also appears as a guest musician on the albums of a large number of other artists.",MusicalWork
"The Twister is a wooden roller coaster located at the Knoebels Amusement Resort in Elysburg, Pennsylvania. It is a recreation of the famous \""Mister Twister,\"" a 1964 John C. Allen design.",AmusementParkAttraction
"Whisker (1812 – 11 March 1832) was a Thoroughbred racehorse that won the 1815 Epsom Derby and was a full-brother of the 1810 winner Whalebone. Whisker raced until he was a six-year-old, but did not race in 1817. Whisker was retired to stud in 1819, where he became a successful and influential sire. The offspring of Whisker and Whalebone continued the sire-line of Eclipse into the 20th century.",Horse
"Sir John Megaw, CBE, TD, PC (16 September 1909 – 27 December 1997) was a British judge who eventually rose to Lord Justice of Appeal and international rugby union player. During his career as a barrister he acted as pupilmaster to Michael Kerr (also later a Lord Justice of Appeal) and was a chambers contemporary of John Donaldson (later Master of the Rolls).",Person
"The Gibraltar North Mole Lighthouse is one of several lighthouses in Gibraltar, the British Overseas Territory at the southern end of the Iberian Peninsula. Also referred to as the Gibraltar \""D\"" Head Lighthouse, its cast-iron tower is painted black. The active lighthouse west of the Rock of Gibraltar is positioned on the Western Arm of the North Mole at Gibraltar Harbour, and is operated by the Gibraltar Port Authority.",Tower
"Szabolcs Vidrai (born 26 March 1977) is a Hungarian former competitive figure skater. His highest placement at the European Championships was 10th, in 1996, and his highest placement at the World Championships was 10th, in 1998. He placed 13th at the 1998 Olympics. After retiring from competition, Vidrai began working as a coach. His former and current students include Viktória Pavuk, Fanni Forgo, and Kristof Forgo (Hungarian junior national champions).",WinterSportPlayer
"Neptune's Grotto (Italian: Grotta di Nettuno; Catalan: Cova de Neptú) is a stalactite cave near the town of Alghero on the island of Sardinia, Italy. The cave was discovered by local fishermen in the 18th century and has since developed into a popular tourist attraction. The grotto gets its name from the Roman god of the sea, Neptune.",NaturalPlace
"Dundee High Rugby are a rugby union team that play their home games at the Mayfield Playing Fields, Dundee, Scotland. The team was founded in 1880 by former pupils of the High School of Dundee, and currently play in Scottish National League Division One, the second tier of Scottish club rugby.",SportsTeam
"Cheke's day gecko (Phelsuma abbotti chekei) is a day gecko that primarily eats insects and fruits. This species has been given several different scientific names: \n* Phelsuma abbotti chekei (Börner and Minuth 1984) \n* Phelsuma chekei Börner and Minuth 1984  \n* Phelsuma befotakensis Börner and Minuth 1982 (fide Meier and Böhme) \n* Phelsuma abbotti pulchra Rendahl 1939 (fide Meier 1982) \n* Phelsuma abbotti sumptio Cheke, 1982",Animal
"Ženski košarkaški klub Srbobran (Serbian Cyrillic: Женски кошаркашки клуб Србобран) is a Serbian women's basketball team from Srbobran, Serbia. The club currently plays in Women's Serbian League.",SportsTeam
"The Batura Muztagh mountains are a sub-range of the Karakoram mountain range. They are located west of the Hunza Valley in the Gilgit District of the Gilgit-Baltistan province in northern Pakistan. They are the westernmost sub-range of the Karakoram, running from Chalt village in Bar Valley in the east to Kampir Dior in the Kurumbar Valley in the west, and they separate the Pamir and Hindu Kush ranges from the Karakoram range.",NaturalPlace
"The Navi Mumbai Municipal Corporation (NMMC) is the municipal organisation of Navi Mumbai, Maharashtra. On 17 December 1991 NMMC was constituted by the Maharashtra Government for catering to the requirements of 29 villages in CIDCO Navi Mumbai project. The local self-government started functioning from 1 January 1992. NMMC administers an area of 162 square km. It operates public bus transport services in areas under its jurisdiction.",Organisation
"Stavernsodden Lighthouse (Norwegian: Stavernsodden fyr) is a coastal lighthouse in the municipality of Larvik in Vestfold, Norway. It was first lit in 1855, and was automated in 1984. The lighthouse was listed as a protected site in 1997.",Tower
"Muhd Asyraf Azan, (born 3 October 1988 in Selangor in Malaysia) is a professional squash player who represented Malaysia. He reached a career-high world ranking of World No. 53 in December 2012.",Athlete
"Conor O'Donovan (born 1962 in Effin, County Limerick) is an Irish retired sportsperson. He played hurling with his local clubs Effin in Limerick and Nenagh Éire Óg in Tipperary, and was a member of the Tipperary senior inter-county team from 1987 until 1991. O'Donovan won an All-Ireland winners' medal in 1989 and four Munster winners' medals in 1987, 1988, 1989 and 1991. He also won a National Hurling League title in 1988.",Athlete
"Maranatha Baptist University is a Baptist university in Watertown, Wisconsin, offering a wide range of undergraduate degrees, including business management, accounting, office management, sport management, elementary and secondary teacher education, nursing, humanities, English, biology, music, and church ministries, as well as graduate degrees in education, biblical studies, biblical counseling, and church music.",EducationalInstitution
The 1987 Full Members Cup Final was the final match of the second edition of the Full Members Cup football tournament and was contested between First Division team Charlton Athletic and Second Division side Blackburn Rovers. The match was won 1–0 by Blackburn with the winning goal scored by Colin Hendry.,SportsEvent
